0,1,2
197,197,1831
198,198,7854
199,199,8740
200,200,5611
201,201,2024
202,202,5372
203,203,7642
204,204,675
205,205,4119
206,206,1208
207,207,7808
208,208,3016
209,209,4773
210,210,3419
211,211,1116
212,212,1040
213,213,1044
214,214,5567
215,215,1050
216,216,5819
217,217,662
218,218,744
219,219,5011
220,220,9192
221,221,7352
222,222,7167
223,223,2230
224,224,8211
225,225,3060
226,226,5263
227,227,1167
228,228,9398
229,229,9078
230,230,1180
231,231,4998
232,232,9509
233,233,6687
234,234,5780
235,235,9685
236,236,9425
237,237,4972
238,238,5216
239,239,1477
240,240,5115
241,241,4656
242,242,612
243,243,2335
244,244,6919
245,245,8223
246,246,8770
247,247,6605
248,248,4329
249,249,4584
250,250,1836
251,251,8223
252,252,898
253,253,4158
254,254,7131
255,255,921
256,256,2404
257,257,3217
258,258,1372
259,259,1545
260,260,3986
261,261,2530
262,262,6159
263,263,2377
264,264,5841
265,265,4812
266,266,4547
267,267,3162
268,268,7377
269,269,7867
270,270,4362
271,271,1950
272,272,4851
273,273,3005
274,274,2717
275,275,9445
276,276,953
277,277,3722
278,278,6931
279,279,1276
280,280,4161
281,281,5241
282,282,4454
283,283,6870
284,284,1470
285,285,1574
286,286,9424
287,287,7386
288,288,1544
289,289,9718
290,290,6684
291,291,3811
292,292,3838
293,293,8738
294,294,4722
295,295,6254
296,296,1764
297,297,2314
298,298,1801
299,299,9386
300,300,7850
301,301,8301
302,302,1893
303,303,2711
304,304,5653
305,305,4658
306,306,5146
307,307,3222
308,308,897
309,309,2122
310,310,7854
311,311,6038
312,312,1052
313,313,5981
314,314,6873
315,315,6211
316,316,3661
317,317,2708
318,318,1965
319,319,1873
320,320,7679
321,321,6541
322,322,6544
323,323,4897
324,324,8854
325,325,5563
326,326,7734
327,327,1237
328,328,7194
329,329,7379
330,330,4452
331,331,6311
332,332,5546
333,333,7075
334,334,6000
335,335,5418
336,336,8444
337,337,7518
338,338,1908
339,339,3521
340,340,5837
341,341,6284
342,342,8009
343,343,5269
344,344,4369
345,345,9313
346,346,5129
347,347,770
348,348,3366
349,349,8354
350,350,6632
351,351,7131
352,352,8244
353,353,623
354,354,4848
355,355,3938
356,356,6755
357,357,5433
358,358,784
359,359,3373
360,360,2841
361,361,1043
362,362,7010
363,363,7209
364,364,5143
365,365,6113
366,366,6649
367,367,3696
368,368,3495
369,369,6451
370,370,3333
371,371,771
372,372,8212
373,373,9211
374,374,3965
375,375,9415
376,376,1029
377,377,5827
378,378,2910
379,379,1887
380,380,6906
381,381,2837
382,382,8858
383,383,1649
384,384,5750
385,385,4243
386,386,1536
387,387,3805
388,388,1016
389,389,6372
390,390,4010
391,391,7124
392,392,8692
393,393,9399
394,394,876
395,395,2979
396,396,4632
397,397,4968
398,398,6008
399,399,841
400,400,7925
401,401,9984
402,402,3889
403,403,3190
404,404,5066
405,405,4579
406,406,5602
407,407,1582
408,408,2827
409,409,9351
410,410,7661
411,411,2897
412,412,6499
413,413,9476
414,414,5497
415,415,5191
416,416,8471
417,417,4509
418,418,1962
419,419,925
420,420,6260
421,421,7381
422,422,5178
423,423,2483
424,424,6435
425,425,4001
426,426,8401
427,427,1564
428,428,7894
429,429,9933
430,430,6138
431,431,7624
432,432,7515
433,433,5998
434,434,2685
435,435,9888
436,436,3606
437,437,8428
438,438,645
439,439,3816
440,440,5948
441,441,6844
442,442,623
443,443,7300
444,444,3192
445,445,2106
446,446,6118
447,447,9693
448,448,6190
449,449,5925
450,450,8309
451,451,9732
452,452,8273
453,453,4220
454,454,1059
455,455,7297
456,456,4215
457,457,561
458,458,7312
459,459,9511
460,460,5948
461,461,7897
462,462,2445
463,463,8665
464,464,8508
465,465,1095
466,466,3071
467,467,4463
468,468,2917
469,469,7563
470,470,7079
471,471,8098
472,472,2016
473,473,4162
474,474,6039
475,475,3539
476,476,9505
477,477,5857
478,478,1538
479,479,5443
480,480,8359
481,481,1046
482,482,2985
483,483,5684
484,484,9914
485,485,3508
486,486,6831
487,487,4479
488,488,6905
489,489,4354
490,490,2114
491,491,9797
492,492,3341
493,493,7434
494,494,3860
495,495,780
496,496,9729
497,497,8466
498,498,1054
499,499,5230
500,500,9309
501,501,9987
502,502,9482
503,503,2947
504,504,7024
505,505,837
506,506,8144
507,507,9444
508,508,9547
509,509,7586
510,510,4440
511,511,6677
512,512,8435
513,513,6923
514,514,687
515,515,4896
516,516,9777
517,517,1513
518,518,1228
519,519,5486
520,520,3365
521,521,5171
522,522,7957
523,523,7370
524,524,575
525,525,4111
526,526,9348
527,527,2549
528,528,6874
529,529,4210
530,530,7856
531,531,1706
532,532,1102
533,533,1119
534,534,7652
535,535,5073
536,536,8017
537,537,6928
538,538,1903
539,539,6510
540,540,1278
541,541,8786
542,542,7365
543,543,786
544,544,7611
545,545,8977
546,546,6086
547,547,587
548,548,1672
549,549,868
550,550,9752
551,551,5687
552,552,5291
553,553,6780
554,554,3724
555,555,1630
556,556,9813
557,557,9900
558,558,1547
559,559,7849
560,560,2662
561,561,4250
562,562,5729
563,563,4137
564,564,5631
565,565,9257
566,566,4821
567,567,9664
568,568,4336
569,569,4977
570,570,6375
571,571,6325
572,572,7472
573,573,7954
574,574,8723
575,575,4156
576,576,8657
577,577,2486
578,578,7074
579,579,8287
580,580,8232
581,581,7221
582,582,6229
583,583,1438
584,584,5130
585,585,3967
586,586,4413
587,587,8074
588,588,3518
589,589,2559
590,590,2817
591,591,7546
592,592,2903
593,593,4312
594,594,6889
595,595,2181
596,596,7163
597,597,9635
598,598,4116
599,599,5321
600,600,4182
601,601,5266
602,602,9421
603,603,7370
604,604,824
605,605,8334
606,606,5097
607,607,4449
608,608,9709
609,609,5569
610,610,9671
611,611,7292
612,612,7736
613,613,9641
614,614,5083
615,615,6250
616,616,3839
617,617,6865
618,618,2075
619,619,9916
620,620,4666
621,621,9358
622,622,4763
623,623,4488
624,624,2335
625,625,9372
626,626,3216
627,627,5621
628,628,4028
629,629,7463
630,630,9643
631,631,6274
632,632,4797
633,633,1006
634,634,5235
635,635,8322
636,636,7401
637,637,8429
638,638,5332
639,639,1666
640,640,5569
641,641,1751
642,642,8946
643,643,9101
644,644,6278
645,645,7610
646,646,3725
647,647,1513
648,648,3513
649,649,5629
650,650,4295
651,651,4824
652,652,9383
653,653,4944
654,654,842
655,655,8127
656,656,5168
657,657,2248
658,658,6084
659,659,5044
660,660,3731
661,661,5219
662,662,1232
663,663,8431
664,664,8393
665,665,1745
666,666,9430
667,667,1512
668,668,3896
669,669,1508
670,670,5061
671,671,9168
672,672,4201
673,673,1228
674,674,2049
675,675,1158
676,676,5191
677,677,6110
678,678,6027
679,679,8321
680,680,9601
681,681,8156
682,682,8423
683,683,4214
684,684,9704
685,685,3940
686,686,8229
687,687,8621
688,688,2115
689,689,8027
690,690,1316
691,691,2009
692,692,7457
693,693,7414
694,694,1440
695,695,5737
696,696,1688
697,697,3413
698,698,3413
699,699,5132
700,700,3466
701,701,749
702,702,588
703,703,3110
704,704,8542
705,705,2928
706,706,2464
707,707,4738
708,708,4741
709,709,9930
710,710,7222
711,711,7369
712,712,2707
713,713,4235
714,714,9927
715,715,3453
716,716,1021
717,717,7081
718,718,3687
719,719,7363
720,720,2941
721,721,5500
722,722,3728
723,723,4554
724,724,4899
725,725,5639
726,726,1947
727,727,3080
728,728,8872
729,729,7642
730,730,3627
731,731,1288
732,732,608
733,733,3501
734,734,2012
735,735,5466
736,736,2809
737,737,6940
738,738,4082
739,739,6484
740,740,7645
741,741,4057
742,742,7122
743,743,5692
744,744,1093
745,745,4178
746,746,5769
747,747,6441
748,748,3890
749,749,3990
750,750,9226
751,751,648
752,752,4725
753,753,5763
754,754,5462
755,755,2035
756,756,1088
757,757,2136
758,758,5160
759,759,7450
760,760,6145
761,761,6480
762,762,6827
763,763,3437
764,764,1953
765,765,9832
766,766,4183
767,767,9115
768,768,7012
769,769,8318
770,770,5437
771,771,3556
772,772,8090
773,773,6444
774,774,9240
775,775,5646
776,776,9271
777,777,9684
778,778,4624
779,779,9177
780,780,1756
781,781,8707
782,782,1288
783,783,6262
784,784,2432
785,785,4195
786,786,5758
787,787,3501
788,788,3124
789,789,4822
790,790,4871
791,791,9434
792,792,2039
793,793,5297
794,794,2583
795,795,762
796,796,7745
797,797,8202
798,798,5758
799,799,1817
800,800,5685
801,801,9381
802,802,2307
803,803,2076
804,804,4370
805,805,4618
806,806,6717
807,807,6102
808,808,5126
809,809,8133
810,810,1546
811,811,5449
812,812,2441
813,813,2471
814,814,8229
815,815,9097
816,816,6780
817,817,6032
818,818,4417
819,819,5942
820,820,4327
821,821,8531
822,822,6352
823,823,5901
824,824,2760
825,825,8780
826,826,4055
827,827,5715
828,828,8479
829,829,2447
830,830,6774
831,831,4595
832,832,9533
833,833,5409
834,834,6933
835,835,4301
836,836,6110
837,837,6867
838,838,3682
839,839,2113
840,840,2215
841,841,6803
842,842,3885
843,843,2303
844,844,866
845,845,4521
846,846,3864
847,847,2296
848,848,5590
849,849,2893
850,850,749
851,851,5006
852,852,6176
853,853,1066
854,854,2042
855,855,4254
856,856,3303
857,857,7684
858,858,6585
859,859,7686
860,860,2545
861,861,2059
862,862,4113
863,863,2452
864,864,4977
865,865,3029
866,866,4827
867,867,7955
868,868,1844
869,869,2411
870,870,8951
871,871,1062
872,872,4214
873,873,2840
874,874,3046
875,875,9095
876,876,5411
877,877,4769
878,878,6691
879,879,6229
880,880,1682
881,881,7654
882,882,1236
883,883,2297
884,884,5652
885,885,3754
886,886,5438
887,887,4896
888,888,8672
889,889,2023
890,890,8547
891,891,3441
892,892,9227
893,893,8948
894,894,827
895,895,7613
896,896,6411
897,897,2800
898,898,6209
899,899,4734
900,900,7405
901,901,4607
902,902,4247
903,903,1947
904,904,2046
905,905,2260
906,906,4249
907,907,4283
908,908,3062
909,909,6770
910,910,9055
911,911,9943
912,912,9559
913,913,7694
914,914,9795
915,915,1379
916,916,8252
917,917,5887
918,918,6589
919,919,1769
920,920,8993
921,921,5351
922,922,7828
923,923,9669
924,924,8385
925,925,1543
926,926,8941
927,927,2629
928,928,8812
929,929,3163
930,930,1341
931,931,8158
932,932,8296
933,933,1842
934,934,5878
935,935,8373
936,936,1551
937,937,7347
938,938,7822
939,939,6627
940,940,5610
941,941,5783
942,942,9202
943,943,4684
944,944,1079
945,945,8241
946,946,2234
947,947,3038
948,948,8281
949,949,8789
950,950,4035
951,951,7287
952,952,2056
953,953,8630
954,954,2662
955,955,9810
956,956,8813
957,957,4802
958,958,6628
959,959,3880
960,960,7062
961,961,8394
962,962,3082
963,963,9838
964,964,5766
965,965,8257
966,966,2283
967,967,8033
968,968,7972
969,969,5927
970,970,4117
971,971,2968
972,972,9649
973,973,3460
974,974,5500
975,975,539
976,976,5867
977,977,4691
978,978,1928
979,979,658
980,980,3095
981,981,7486
982,982,4484
983,983,8685
984,984,9641
985,985,3213
986,986,9188
987,987,7811
988,988,8785
989,989,4136
990,990,3234
991,991,2563
992,992,8550
993,993,7321
994,994,3595
995,995,2990
996,996,5709
997,997,9477
998,998,3244
999,999,2168
1000,1000,1362
1001,1001,5995
1002,1002,3851
1003,1003,2402
1004,1004,4399
1005,1005,1651
1006,1006,3032
1007,1007,8105
1008,1008,5499
1009,1009,878
1010,1010,820
1011,1011,6702
1012,1012,5894
1013,1013,704
1014,1014,9585
1015,1015,4962
1016,1016,6481
1017,1017,8176
1018,1018,5326
1019,1019,9501
1020,1020,1958
1021,1021,6403
1022,1022,1519
1023,1023,8244
1024,1024,6943
1025,1025,9794
1026,1026,3234
1027,1027,3036
1028,1028,8859
1029,1029,8710
1030,1030,5395
1031,1031,9625
1032,1032,1784
1033,1033,6586
1034,1034,7125
1035,1035,5728
1036,1036,3809
1037,1037,8384
1038,1038,7821
1039,1039,2658
1040,1040,1241
1041,1041,6605
1042,1042,5021
1043,1043,3726
1044,1044,2101
1045,1045,3633
1046,1046,1410
1047,1047,4428
1048,1048,4446
1049,1049,3174
1050,1050,8745
1051,1051,7915
1052,1052,8795
1053,1053,3104
1054,1054,7048
1055,1055,8332
1056,1056,7664
1057,1057,4332
1058,1058,1376
1059,1059,3344
1060,1060,608
1061,1061,4839
1062,1062,4559
1063,1063,761
1064,1064,7457
1065,1065,7721
1066,1066,6514
1067,1067,7303
1068,1068,7893
1069,1069,6199
1070,1070,1435
1071,1071,2136
1072,1072,4999
1073,1073,2173
1074,1074,6818
1075,1075,1195
1076,1076,8815
1077,1077,2943
1078,1078,9596
1079,1079,3813
1080,1080,6596
1081,1081,4905
1082,1082,7767
1083,1083,4095
1084,1084,6559
1085,1085,7249
1086,1086,5289
1087,1087,600
1088,1088,6764
1089,1089,9412
1090,1090,4127
1091,1091,6184
1092,1092,3201
1093,1093,4146
1094,1094,1932
1095,1095,4925
1096,1096,4416
1097,1097,8560
1098,1098,6146
1099,1099,5709
1100,1100,2797
1101,1101,3894
1102,1102,9221
1103,1103,2882
1104,1104,9428
1105,1105,9420
1106,1106,2011
1107,1107,8818
1108,1108,2789
1109,1109,1899
1110,1110,8218
1111,1111,5349
1112,1112,1944
1113,1113,5513
1114,1114,4209
1115,1115,540
1116,1116,702
1117,1117,7582
1118,1118,5451
1119,1119,1590
1120,1120,8004
1121,1121,8969
1122,1122,8177
1123,1123,1356
1124,1124,7193
1125,1125,930
1126,1126,9253
1127,1127,1064
1128,1128,5022
1129,1129,6049
1130,1130,5907
1131,1131,9271
1132,1132,1812
1133,1133,4467
1134,1134,9307
1135,1135,4359
1136,1136,1729
1137,1137,4819
1138,1138,1369
1139,1139,8125
1140,1140,4084
1141,1141,3855
1142,1142,1443
1143,1143,728
1144,1144,4919
1145,1145,617
1146,1146,8949
1147,1147,785
1148,1148,1378
1149,1149,6284
1150,1150,2151
1151,1151,9485
1152,1152,7647
1153,1153,7813
1154,1154,1603
1155,1155,5091
1156,1156,1273
1157,1157,1317
1158,1158,9099
1159,1159,7411
1160,1160,4197
1161,1161,3285
1162,1162,5117
1163,1163,6722
1164,1164,8600
1165,1165,4628
1166,1166,8192
1167,1167,1952
1168,1168,3720
1169,1169,6881
1170,1170,8233
1171,1171,1286
1172,1172,8119
1173,1173,5562
1174,1174,3911
1175,1175,787
1176,1176,3752
1177,1177,4313
1178,1178,3757
1179,1179,2789
1180,1180,9721
1181,1181,8560
1182,1182,4804
1183,1183,4544
1184,1184,3012
1185,1185,2085
1186,1186,5098
1187,1187,3113
1188,1188,6953
1189,1189,1589
1190,1190,7986
1191,1191,5061
1192,1192,3752
1193,1193,9770
1194,1194,5704
1195,1195,8762
1196,1196,8410
1197,1197,2970
1198,1198,8480
1199,1199,2446
1200,1200,4796
1201,1201,8871
1202,1202,7473
1203,1203,7820
1204,1204,2625
1205,1205,7333
1206,1206,5268
1207,1207,6891
1208,1208,5145
1209,1209,9694
1210,1210,5680
1211,1211,5108
1212,1212,4937
1213,1213,7999
1214,1214,7826
1215,1215,8315
1216,1216,4494
1217,1217,7266
1218,1218,2703
1219,1219,3689
1220,1220,4240
1221,1221,8592
1222,1222,2245
1223,1223,3708
1224,1224,665
1225,1225,7717
1226,1226,9526
1227,1227,5662
1228,1228,833
1229,1229,5428
1230,1230,4190
1231,1231,3765
1232,1232,3756
1233,1233,1723
1234,1234,7044
1235,1235,4483
1236,1236,7510
1237,1237,2956
1238,1238,7468
1239,1239,8356
1240,1240,7517
1241,1241,7289
1242,1242,4107
1243,1243,7983
1244,1244,8127
1245,1245,2774
1246,1246,8171
1247,1247,4531
1248,1248,9719
1249,1249,8678
1250,1250,3933
1251,1251,9140
1252,1252,2066
1253,1253,8069
1254,1254,4232
1255,1255,5658
1256,1256,3800
1257,1257,8717
1258,1258,6277
1259,1259,8744
1260,1260,9642
1261,1261,5978
1262,1262,8021
1263,1263,8619
1264,1264,2443
1265,1265,2762
1266,1266,4990
1267,1267,2559
1268,1268,9290
1269,1269,7121
1270,1270,3495
1271,1271,8406
1272,1272,2472
1273,1273,9236
1274,1274,3158
1275,1275,6537
1276,1276,9493
1277,1277,9753
1278,1278,5314
1279,1279,1225
1280,1280,6210
1281,1281,9521
1282,1282,1200
1283,1283,8165
1284,1284,6550
1285,1285,3718
1286,1286,2292
1287,1287,9430
1288,1288,2687
1289,1289,1667
1290,1290,4125
1291,1291,2155
1292,1292,1564
1293,1293,9663
1294,1294,9911
1295,1295,1603
1296,1296,7034
1297,1297,799
1298,1298,2670
1299,1299,9395
1300,1300,5195
1301,1301,2692
1302,1302,5403
1303,1303,576
1304,1304,9092
1305,1305,654
1306,1306,7597
1307,1307,2623
1308,1308,6213
1309,1309,5299
1310,1310,8623
1311,1311,4568
1312,1312,3123
1313,1313,3285
1314,1314,3286
1315,1315,8043
1316,1316,5662
1317,1317,4677
1318,1318,1633
1319,1319,5239
1320,1320,2937
1321,1321,1112
1322,1322,6673
1323,1323,2883
1324,1324,9329
1325,1325,2732
1326,1326,797
1327,1327,5982
1328,1328,955
1329,1329,2538
1330,1330,8367
1331,1331,8434
1332,1332,3186
1333,1333,7616
1334,1334,7229
1335,1335,2385
1336,1336,8688
1337,1337,8930
1338,1338,3693
1339,1339,1603
1340,1340,6171
1341,1341,3508
1342,1342,4928
1343,1343,9580
1344,1344,7307
1345,1345,880
1346,1346,8863
1347,1347,6369
1348,1348,8757
1349,1349,8341
1350,1350,7978
1351,1351,2150
1352,1352,4730
1353,1353,6488
1354,1354,6757
1355,1355,3687
1356,1356,2575
1357,1357,9806
1358,1358,6782
1359,1359,9384
1360,1360,7259
1361,1361,587
1362,1362,7009
1363,1363,1869
1364,1364,9898
1365,1365,2758
1366,1366,2741
1367,1367,6017
1368,1368,1268
1369,1369,8009
1370,1370,1458
1371,1371,8975
1372,1372,5115
1373,1373,8796
1374,1374,922
1375,1375,6449
1376,1376,8602
1377,1377,4505
1378,1378,9925
1379,1379,8025
1380,1380,7012
1381,1381,5836
1382,1382,2622
1383,1383,6046
1384,1384,9254
1385,1385,7992
1386,1386,8152
1387,1387,980
1388,1388,823
1389,1389,2015
1390,1390,9129
1391,1391,4858
1392,1392,6826
1393,1393,8450
1394,1394,9725
1395,1395,1510
1396,1396,7710
1397,1397,1849
1398,1398,2561
1399,1399,6276
1400,1400,2343
1401,1401,1529
1402,1402,4216
1403,1403,9829
1404,1404,573
1405,1405,1511
1406,1406,7327
1407,1407,4772
1408,1408,3648
1409,1409,3402
1410,1410,1173
1411,1411,7555
1412,1412,7920
1413,1413,8195
1414,1414,1902
1415,1415,5579
1416,1416,4766
1417,1417,1959
1418,1418,3928
1419,1419,956
1420,1420,9237
1421,1421,2760
1422,1422,9583
1423,1423,558
1424,1424,2652
1425,1425,5573
1426,1426,5579
1427,1427,5088
1428,1428,5368
1429,1429,1699
1430,1430,4707
1431,1431,7602
1432,1432,4398
1433,1433,6531
1434,1434,4840
1435,1435,7126
1436,1436,8994
1437,1437,4167
1438,1438,2395
1439,1439,2633
1440,1440,3580
1441,1441,5681
1442,1442,3158
1443,1443,2695
1444,1444,5277
1445,1445,2809
1446,1446,1663
1447,1447,2443
1448,1448,8265
1449,1449,9210
1450,1450,7845
1451,1451,8009
1452,1452,1973
1453,1453,7376
1454,1454,1070
1455,1455,9054
1456,1456,2039
1457,1457,9650
1458,1458,5884
1459,1459,5362
1460,1460,7158
1461,1461,3456
1462,1462,2982
1463,1463,868
1464,1464,9104
1465,1465,5446
1466,1466,2873
1467,1467,6981
1468,1468,5330
1469,1469,8300
1470,1470,5284
1471,1471,6258
1472,1472,4594
1473,1473,6873
1474,1474,9119
1475,1475,9228
1476,1476,6120
1477,1477,6784
1478,1478,6493
1479,1479,2063
1480,1480,4203
1481,1481,6533
1482,1482,6423
1483,1483,5859
1484,1484,546
1485,1485,898
1486,1486,9382
1487,1487,4202
1488,1488,1483
1489,1489,2474
1490,1490,6863
1491,1491,3826
1492,1492,7760
1493,1493,538
1494,1494,5843
1495,1495,6604
1496,1496,1894
1497,1497,6538
1498,1498,5909
1499,1499,9688
1500,1500,1628
1501,1501,5902
1502,1502,6711
1503,1503,5065
1504,1504,1533
1505,1505,7843
1506,1506,5931
1507,1507,6583
1508,1508,3337
1509,1509,5845
1510,1510,6199
1511,1511,2001
1512,1512,2186
1513,1513,2799
1514,1514,8173
1515,1515,968
1516,1516,9573
1517,1517,6673
1518,1518,2463
1519,1519,714
1520,1520,7641
1521,1521,7209
1522,1522,7162
1523,1523,2952
1524,1524,2356
1525,1525,4060
1526,1526,2126
1527,1527,759
1528,1528,3489
1529,1529,6942
1530,1530,7537
1531,1531,6174
1532,1532,8069
1533,1533,6312
1534,1534,5678
1535,1535,9978
1536,1536,5270
1537,1537,9390
1538,1538,7457
1539,1539,9581
1540,1540,9461
1541,1541,6549
1542,1542,1748
1543,1543,9992
1544,1544,5347
1545,1545,6471
1546,1546,3481
1547,1547,809
1548,1548,5881
1549,1549,7732
1550,1550,4402
1551,1551,4959
1552,1552,7496
1553,1553,2620
1554,1554,6448
1555,1555,9295
1556,1556,3676
1557,1557,875
1558,1558,8080
1559,1559,2646
1560,1560,7815
1561,1561,8828
1562,1562,3165
1563,1563,8289
1564,1564,9986
1565,1565,3101
1566,1566,9781
1567,1567,567
1568,1568,9591
1569,1569,5826
1570,1570,8290
1571,1571,504
1572,1572,5913
1573,1573,6024
1574,1574,8316
1575,1575,2441
1576,1576,6768
1577,1577,7940
1578,1578,1201
1579,1579,6016
1580,1580,8083
1581,1581,6612
1582,1582,9382
1583,1583,4275
1584,1584,3301
1585,1585,3187
1586,1586,2181
1587,1587,3140
1588,1588,8797
1589,1589,9535
1590,1590,1842
1591,1591,7417
1592,1592,9556
1593,1593,4281
1594,1594,7525
1595,1595,1604
1596,1596,8137
1597,1597,6951
1598,1598,6400
1599,1599,1402
1600,1600,7693
1601,1601,3035
1602,1602,7456
1603,1603,6725
1604,1604,4460
1605,1605,625
1606,1606,1234
1607,1607,1130
1608,1608,4824
1609,1609,8245
1610,1610,5675
1611,1611,1359
1612,1612,5238
1613,1613,3152
1614,1614,6080
1615,1615,5139
1616,1616,5037
1617,1617,8511
1618,1618,946
1619,1619,6213
1620,1620,2789
1621,1621,2320
1622,1622,1377
1623,1623,2882
1624,1624,9647
1625,1625,9132
1626,1626,9220
1627,1627,1728
1628,1628,2855
1629,1629,1728
1630,1630,988
1631,1631,7262
1632,1632,8601
1633,1633,4448
1634,1634,6870
1635,1635,8955
1636,1636,6278
1637,1637,586
1638,1638,2407
1639,1639,2000
1640,1640,1060
1641,1641,9551
1642,1642,1778
1643,1643,3527
1644,1644,5272
1645,1645,2176
1646,1646,6962
1647,1647,5432
1648,1648,2874
1649,1649,5748
1650,1650,8966
1651,1651,4210
1652,1652,3986
1653,1653,7792
1654,1654,4085
1655,1655,5594
1656,1656,8614
1657,1657,613
1658,1658,6459
1659,1659,5581
1660,1660,4019
1661,1661,7702
1662,1662,9445
1663,1663,6010
1664,1664,5729
1665,1665,6283
1666,1666,4060
1667,1667,9636
1668,1668,9593
1669,1669,634
1670,1670,4452
1671,1671,1084
1672,1672,1594
1673,1673,1939
1674,1674,5546
1675,1675,7503
1676,1676,7826
1677,1677,644
1678,1678,9487
1679,1679,3168
1680,1680,2229
1681,1681,8382
1682,1682,2308
1683,1683,7713
1684,1684,3008
1685,1685,2999
1686,1686,8817
1687,1687,5966
1688,1688,3361
1689,1689,9440
1690,1690,1015
1691,1691,9442
1692,1692,9872
1693,1693,3328
1694,1694,2429
1695,1695,3833
1696,1696,6347
1697,1697,1582
1698,1698,8238
1699,1699,9236
1700,1700,7286
1701,1701,9949
1702,1702,6233
1703,1703,6088
1704,1704,7674
1705,1705,965
1706,1706,7176
1707,1707,3007
1708,1708,9386
1709,1709,9834
1710,1710,6602
1711,1711,9023
1712,1712,3704
1713,1713,4844
1714,1714,5040
1715,1715,8377
1716,1716,9731
1717,1717,8754
1718,1718,2939
1719,1719,6888
1720,1720,6564
1721,1721,751
1722,1722,8872
1723,1723,9444
1724,1724,7593
1725,1725,2358
1726,1726,9644
1727,1727,1697
1728,1728,908
1729,1729,6630
1730,1730,9990
1731,1731,4949
1732,1732,7352
1733,1733,9895
1734,1734,3857
1735,1735,531
1736,1736,5458
1737,1737,3770
1738,1738,4398
1739,1739,7481
1740,1740,7159
1741,1741,6859
1742,1742,5346
1743,1743,4883
1744,1744,857
1745,1745,1554
1746,1746,6476
1747,1747,1179
1748,1748,8154
1749,1749,9402
1750,1750,1546
1751,1751,6164
1752,1752,2172
1753,1753,4054
1754,1754,2398
1755,1755,2465
1756,1756,6609
1757,1757,7512
1758,1758,2456
1759,1759,2206
1760,1760,8678
1761,1761,7726
1762,1762,8340
1763,1763,1101
1764,1764,7501
1765,1765,2577
1766,1766,3458
1767,1767,5325
1768,1768,2020
1769,1769,7158
1770,1770,7425
1771,1771,686
1772,1772,8495
1773,1773,3933
1774,1774,7728
1775,1775,8669
1776,1776,7668
1777,1777,6579
1778,1778,8431
1779,1779,7015
1780,1780,530
1781,1781,3682
1782,1782,2550
1783,1783,8330
1784,1784,8498
1785,1785,1777
1786,1786,1627
1787,1787,8782
