0,1,2
603,603,5250
604,604,1192
605,605,5343
606,606,5315
607,607,2559
608,608,3248
609,609,8425
610,610,9930
611,611,6346
612,612,3927
613,613,9855
614,614,5057
615,615,3744
616,616,8597
617,617,3875
618,618,4622
619,619,8414
620,620,7254
621,621,1576
622,622,7917
623,623,5077
624,624,2090
625,625,9312
626,626,3880
627,627,5243
628,628,8434
629,629,2209
630,630,5041
631,631,4369
632,632,171
633,633,4359
634,634,3464
635,635,7192
636,636,6140
637,637,1037
638,638,8984
639,639,5905
640,640,4488
641,641,5693
642,642,5145
643,643,7238
644,644,224
645,645,1068
646,646,2836
647,647,5016
648,648,1473
649,649,5318
650,650,8943
651,651,9865
652,652,1620
653,653,7792
654,654,963
655,655,8612
656,656,7434
657,657,3754
658,658,2067
659,659,5240
660,660,4566
661,661,5921
662,662,7505
663,663,6858
664,664,8504
665,665,7380
666,666,356
667,667,5407
668,668,6545
669,669,8741
670,670,709
671,671,1981
672,672,6812
673,673,1592
674,674,9488
675,675,4021
676,676,2003
677,677,2521
678,678,8526
679,679,9466
680,680,5041
681,681,705
682,682,7063
683,683,7650
684,684,1712
685,685,9822
686,686,1737
687,687,6399
688,688,6749
689,689,228
690,690,8776
691,691,1860
692,692,6516
693,693,4363
694,694,4540
695,695,1340
696,696,882
697,697,2025
698,698,8097
699,699,2230
700,700,1659
701,701,7705
702,702,2949
703,703,1227
704,704,660
705,705,8917
706,706,8689
707,707,1610
708,708,7567
709,709,732
710,710,9622
711,711,5512
712,712,7780
713,713,534
714,714,9436
715,715,8548
716,716,2838
717,717,1517
718,718,8399
719,719,3477
720,720,3990
721,721,8191
722,722,917
723,723,6599
724,724,6666
725,725,4277
726,726,8848
727,727,5793
728,728,8454
729,729,2038
730,730,933
731,731,534
732,732,8488
733,733,9558
734,734,1150
735,735,9368
736,736,9405
737,737,867
738,738,5692
739,739,1804
740,740,5167
741,741,8769
742,742,4808
743,743,8098
744,744,6700
745,745,9686
746,746,3766
747,747,2787
748,748,1946
749,749,9785
750,750,8591
751,751,5518
752,752,7643
753,753,3935
754,754,2910
755,755,7138
756,756,7253
757,757,7421
758,758,6292
759,759,7194
760,760,9648
761,761,9809
762,762,7279
763,763,8020
764,764,7196
765,765,698
766,766,3046
767,767,6576
768,768,7251
769,769,9518
770,770,8008
771,771,4958
772,772,6066
773,773,4917
774,774,6129
775,775,7408
776,776,8988
777,777,8975
778,778,1026
779,779,3795
780,780,9123
781,781,674
782,782,4401
783,783,6413
784,784,6970
785,785,9911
786,786,175
787,787,3800
788,788,8293
789,789,5871
790,790,4483
791,791,1900
792,792,6082
793,793,2545
794,794,195
795,795,3837
796,796,7605
797,797,952
798,798,2573
799,799,4956
800,800,6307
801,801,9059
802,802,6241
803,803,6303
804,804,299
805,805,4420
806,806,6630
807,807,6257
808,808,4669
809,809,5003
810,810,4532
811,811,4167
812,812,3017
813,813,757
814,814,7596
815,815,7506
816,816,4449
817,817,7099
818,818,6289
819,819,4998
820,820,8804
821,821,8575
822,822,6542
823,823,977
824,824,1818
825,825,3421
826,826,7867
827,827,7814
828,828,1996
829,829,6293
830,830,5829
831,831,3924
832,832,9194
833,833,6927
834,834,8337
835,835,6752
836,836,6830
837,837,5320
838,838,9222
839,839,2893
840,840,9311
841,841,6514
842,842,5314
843,843,1647
844,844,9905
845,845,2591
846,846,8024
847,847,8533
848,848,5393
849,849,287
850,850,3693
851,851,6324
852,852,3223
853,853,5685
854,854,9861
855,855,7272
856,856,3459
857,857,8339
858,858,7506
859,859,1123
860,860,5599
861,861,8327
862,862,5962
863,863,7795
864,864,5884
865,865,2023
866,866,3855
867,867,8825
868,868,7686
869,869,961
870,870,2257
871,871,2217
872,872,284
873,873,9842
874,874,8706
875,875,4926
876,876,241
877,877,3101
878,878,6047
879,879,5321
880,880,7920
881,881,3430
882,882,2707
883,883,3378
884,884,6385
885,885,8151
886,886,6755
887,887,1323
888,888,6779
889,889,9641
890,890,9254
891,891,3933
892,892,207
893,893,2265
894,894,4262
895,895,8776
896,896,6214
897,897,9749
898,898,7860
899,899,2965
900,900,6593
901,901,3388
902,902,5554
903,903,6274
904,904,2153
905,905,3518
906,906,9657
907,907,7387
908,908,3523
909,909,1331
910,910,8831
911,911,7997
912,912,9455
913,913,8713
914,914,1095
915,915,151
916,916,1124
917,917,582
918,918,6951
919,919,8284
920,920,715
921,921,3741
922,922,3191
923,923,1451
924,924,5247
925,925,2638
926,926,4549
927,927,1391
928,928,3760
929,929,3772
930,930,4191
931,931,9745
932,932,4471
933,933,382
934,934,3436
935,935,7631
936,936,2945
937,937,6195
938,938,2123
939,939,9674
940,940,8534
941,941,3349
942,942,6008
943,943,6763
944,944,1738
945,945,2302
946,946,8877
947,947,2854
948,948,9276
949,949,943
950,950,6833
951,951,8151
952,952,1685
953,953,8651
954,954,4900
955,955,1967
956,956,8152
957,957,5789
958,958,112
959,959,6254
960,960,7046
961,961,563
962,962,7302
963,963,419
964,964,9577
965,965,5009
966,966,1900
967,967,774
968,968,1397
969,969,1080
970,970,8615
971,971,1506
972,972,8252
973,973,8848
974,974,9796
975,975,2950
976,976,7284
977,977,6180
978,978,6811
979,979,9206
980,980,7191
981,981,3786
982,982,9121
983,983,4248
984,984,7113
985,985,8123
986,986,9570
987,987,8389
988,988,5048
989,989,1730
990,990,359
991,991,1988
992,992,5727
993,993,1070
994,994,7293
995,995,862
996,996,8091
997,997,8270
998,998,8299
999,999,9465
1000,1000,1583
1001,1001,2555
1002,1002,5939
1003,1003,3666
1004,1004,5739
1005,1005,7698
1006,1006,1628
1007,1007,9044
1008,1008,8690
1009,1009,8341
1010,1010,4258
1011,1011,4504
1012,1012,9274
1013,1013,1259
1014,1014,1596
1015,1015,7999
1016,1016,6743
1017,1017,8450
1018,1018,8116
1019,1019,945
1020,1020,6582
1021,1021,9311
1022,1022,330
1023,1023,1449
1024,1024,3933
1025,1025,6555
1026,1026,5452
1027,1027,8286
1028,1028,6875
1029,1029,4359
1030,1030,8008
1031,1031,125
1032,1032,2755
1033,1033,4518
1034,1034,1239
1035,1035,5706
1036,1036,3771
1037,1037,4977
1038,1038,9707
1039,1039,907
1040,1040,7406
1041,1041,4809
1042,1042,5038
1043,1043,7698
1044,1044,8463
1045,1045,1793
1046,1046,2223
1047,1047,8252
1048,1048,8634
1049,1049,6252
1050,1050,6679
1051,1051,2764
1052,1052,8108
1053,1053,5689
1054,1054,1150
1055,1055,4762
1056,1056,624
1057,1057,9287
1058,1058,995
1059,1059,5154
1060,1060,8644
1061,1061,3649
1062,1062,9180
1063,1063,9065
1064,1064,4989
1065,1065,388
1066,1066,987
1067,1067,681
1068,1068,2168
1069,1069,3648
1070,1070,8986
1071,1071,106
1072,1072,4006
1073,1073,4345
1074,1074,842
1075,1075,8426
1076,1076,8850
1077,1077,7881
1078,1078,9724
1079,1079,4575
1080,1080,9694
1081,1081,6937
1082,1082,2836
1083,1083,9854
1084,1084,7717
1085,1085,4298
1086,1086,8622
1087,1087,600
1088,1088,331
1089,1089,8074
1090,1090,7538
1091,1091,2133
1092,1092,1685
1093,1093,4120
1094,1094,8889
1095,1095,4676
1096,1096,299
1097,1097,8286
1098,1098,3611
1099,1099,378
1100,1100,5948
1101,1101,3857
1102,1102,8528
1103,1103,9093
1104,1104,9227
1105,1105,990
1106,1106,391
1107,1107,6943
1108,1108,2340
1109,1109,9885
1110,1110,3275
1111,1111,1404
1112,1112,4354
1113,1113,4427
1114,1114,8568
1115,1115,3338
1116,1116,1548
1117,1117,7198
1118,1118,4132
1119,1119,8002
1120,1120,8762
1121,1121,6792
1122,1122,4442
1123,1123,1599
1124,1124,1145
1125,1125,6368
1126,1126,8862
1127,1127,9892
1128,1128,6818
1129,1129,6769
1130,1130,9366
1131,1131,7755
1132,1132,2911
1133,1133,4532
1134,1134,4609
1135,1135,8720
1136,1136,8733
1137,1137,3731
1138,1138,6892
1139,1139,8862
1140,1140,6098
1141,1141,219
1142,1142,8179
1143,1143,2625
1144,1144,8687
1145,1145,2035
1146,1146,9309
1147,1147,6259
1148,1148,5548
1149,1149,6089
1150,1150,3883
1151,1151,3038
1152,1152,9415
1153,1153,6638
1154,1154,923
1155,1155,8252
1156,1156,8529
1157,1157,2384
1158,1158,3161
1159,1159,1662
1160,1160,8345
1161,1161,3387
1162,1162,3610
1163,1163,5715
1164,1164,1649
1165,1165,7467
1166,1166,3196
1167,1167,8487
1168,1168,5776
1169,1169,6492
1170,1170,2923
1171,1171,9712
1172,1172,1689
1173,1173,7997
1174,1174,6259
1175,1175,1119
1176,1176,1418
1177,1177,6842
1178,1178,593
1179,1179,5242
1180,1180,3148
1181,1181,5825
1182,1182,9961
1183,1183,6050
1184,1184,1166
1185,1185,6546
1186,1186,3582
1187,1187,1062
1188,1188,1476
1189,1189,796
1190,1190,4642
1191,1191,8353
1192,1192,1609
1193,1193,6822
1194,1194,4872
1195,1195,833
1196,1196,2598
1197,1197,2897
1198,1198,4765
1199,1199,4220
1200,1200,7616
1201,1201,7200
1202,1202,9781
1203,1203,2646
1204,1204,1729
1205,1205,8262
1206,1206,9906
1207,1207,1082
1208,1208,5183
1209,1209,9136
1210,1210,1272
1211,1211,7303
1212,1212,1417
1213,1213,3392
1214,1214,9943
1215,1215,3799
1216,1216,287
1217,1217,4093
1218,1218,8570
1219,1219,5635
1220,1220,5510
1221,1221,3173
1222,1222,127
1223,1223,5595
1224,1224,6420
1225,1225,728
1226,1226,2959
1227,1227,3164
1228,1228,4085
1229,1229,6911
1230,1230,3815
1231,1231,4253
1232,1232,567
1233,1233,842
1234,1234,9669
1235,1235,1038
1236,1236,5877
1237,1237,2178
1238,1238,2938
1239,1239,8134
1240,1240,6394
1241,1241,9404
1242,1242,5517
1243,1243,3591
1244,1244,1159
1245,1245,5056
1246,1246,3890
1247,1247,6993
1248,1248,9450
1249,1249,8897
1250,1250,5969
1251,1251,9953
1252,1252,3975
1253,1253,269
1254,1254,2757
1255,1255,2580
1256,1256,1706
1257,1257,2167
1258,1258,9586
1259,1259,8726
1260,1260,2209
1261,1261,2012
1262,1262,3460
1263,1263,7157
1264,1264,7935
1265,1265,4408
1266,1266,3986
1267,1267,2064
1268,1268,4007
1269,1269,2609
1270,1270,3681
1271,1271,1981
1272,1272,5262
1273,1273,4836
1274,1274,6481
1275,1275,8454
1276,1276,4617
1277,1277,3799
1278,1278,4824
1279,1279,5920
1280,1280,7758
1281,1281,5899
1282,1282,614
1283,1283,6261
1284,1284,9109
1285,1285,1975
1286,1286,7677
1287,1287,9778
1288,1288,6347
1289,1289,9847
1290,1290,8065
1291,1291,6673
1292,1292,1347
1293,1293,9357
1294,1294,4714
1295,1295,6059
1296,1296,7685
1297,1297,8280
1298,1298,2224
1299,1299,7961
1300,1300,1260
1301,1301,3247
1302,1302,6705
1303,1303,1874
1304,1304,9363
1305,1305,3913
1306,1306,7607
1307,1307,4659
1308,1308,4568
1309,1309,5833
1310,1310,5603
1311,1311,5204
1312,1312,1908
1313,1313,1415
1314,1314,4507
1315,1315,7502
1316,1316,9186
1317,1317,4761
1318,1318,2301
1319,1319,6792
1320,1320,6271
1321,1321,9437
1322,1322,9488
1323,1323,2577
1324,1324,9262
1325,1325,1920
1326,1326,2619
1327,1327,7795
1328,1328,4878
1329,1329,9314
1330,1330,1962
1331,1331,2407
1332,1332,1095
1333,1333,3999
1334,1334,7127
1335,1335,9869
1336,1336,7622
1337,1337,1817
1338,1338,8124
1339,1339,8230
1340,1340,4439
1341,1341,7510
1342,1342,5313
1343,1343,1823
1344,1344,1899
1345,1345,1006
1346,1346,676
1347,1347,4559
1348,1348,2024
1349,1349,612
1350,1350,2876
1351,1351,1482
1352,1352,8460
1353,1353,6359
1354,1354,4082
1355,1355,1627
1356,1356,5970
1357,1357,7216
1358,1358,1471
1359,1359,3331
1360,1360,3508
1361,1361,7074
1362,1362,2294
1363,1363,7477
1364,1364,7502
1365,1365,261
1366,1366,9795
1367,1367,222
1368,1368,4045
1369,1369,7536
1370,1370,7953
1371,1371,4456
1372,1372,292
1373,1373,3276
1374,1374,5322
1375,1375,2602
1376,1376,8301
1377,1377,8944
1378,1378,4586
1379,1379,3735
1380,1380,495
1381,1381,5733
1382,1382,6109
1383,1383,7684
1384,1384,4064
1385,1385,1578
1386,1386,1380
1387,1387,3857
1388,1388,8179
1389,1389,5156
1390,1390,5424
1391,1391,7596
1392,1392,7499
1393,1393,2221
1394,1394,9438
1395,1395,369
1396,1396,4236
1397,1397,1734
1398,1398,5387
1399,1399,4573
1400,1400,7118
1401,1401,1422
1402,1402,5537
1403,1403,3710
1404,1404,2262
1405,1405,1925
1406,1406,1970
1407,1407,9307
1408,1408,3649
1409,1409,1780
1410,1410,835
1411,1411,800
1412,1412,9634
1413,1413,9749
1414,1414,1088
1415,1415,9672
1416,1416,9307
1417,1417,1771
1418,1418,630
1419,1419,7092
1420,1420,450
1421,1421,3470
1422,1422,8062
1423,1423,8094
1424,1424,664
1425,1425,7854
1426,1426,6660
1427,1427,568
1428,1428,4317
1429,1429,9282
1430,1430,3794
1431,1431,5927
1432,1432,1885
1433,1433,2749
1434,1434,3406
1435,1435,8954
1436,1436,3188
1437,1437,1998
1438,1438,5095
1439,1439,9829
1440,1440,8263
1441,1441,1067
1442,1442,8678
1443,1443,8952
1444,1444,3461
1445,1445,5790
1446,1446,1051
1447,1447,2767
1448,1448,1292
1449,1449,3505
1450,1450,6798
1451,1451,8432
1452,1452,4484
1453,1453,5473
1454,1454,2735
1455,1455,5229
1456,1456,9843
1457,1457,7473
1458,1458,6857
1459,1459,7135
1460,1460,1959
1461,1461,1694
1462,1462,4713
1463,1463,7742
1464,1464,3001
1465,1465,8929
1466,1466,1401
1467,1467,3099
1468,1468,8170
1469,1469,7335
1470,1470,8233
1471,1471,8015
1472,1472,8226
1473,1473,2675
1474,1474,4564
1475,1475,9008
1476,1476,5846
1477,1477,7733
1478,1478,8106
1479,1479,4272
1480,1480,167
1481,1481,7143
1482,1482,6369
1483,1483,9610
1484,1484,2973
1485,1485,8146
1486,1486,2231
1487,1487,9133
1488,1488,7840
1489,1489,8279
1490,1490,7707
1491,1491,6147
1492,1492,7840
1493,1493,7182
1494,1494,8610
1495,1495,1008
1496,1496,8063
1497,1497,8831
1498,1498,8270
1499,1499,9724
1500,1500,6837
1501,1501,8749
1502,1502,3265
1503,1503,4355
1504,1504,5033
1505,1505,1610
1506,1506,2019
1507,1507,6556
1508,1508,8614
1509,1509,8429
1510,1510,8329
1511,1511,1513
1512,1512,5249
1513,1513,1021
1514,1514,6347
1515,1515,9243
1516,1516,4547
1517,1517,6045
1518,1518,7533
1519,1519,9483
1520,1520,2149
1521,1521,1606
1522,1522,6582
1523,1523,3215
1524,1524,3625
1525,1525,5811
1526,1526,306
1527,1527,7513
1528,1528,7793
1529,1529,9035
1530,1530,1099
1531,1531,3226
1532,1532,2133
1533,1533,9682
1534,1534,6827
1535,1535,9094
1536,1536,4351
1537,1537,9961
1538,1538,1901
1539,1539,3985
1540,1540,7270
1541,1541,6698
1542,1542,6241
1543,1543,8003
1544,1544,6122
1545,1545,7096
1546,1546,2849
1547,1547,8125
1548,1548,3109
1549,1549,5068
1550,1550,5669
1551,1551,842
1552,1552,8785
1553,1553,9792
1554,1554,468
1555,1555,7501
1556,1556,5293
1557,1557,7605
1558,1558,5965
1559,1559,6584
1560,1560,3168
1561,1561,9856
1562,1562,6122
1563,1563,9943
1564,1564,5008
1565,1565,6025
1566,1566,9573
1567,1567,3755
1568,1568,5297
1569,1569,8126
1570,1570,7236
1571,1571,9888
1572,1572,5786
1573,1573,8011
1574,1574,9075
1575,1575,4928
1576,1576,6770
1577,1577,8336
1578,1578,6518
1579,1579,1524
1580,1580,6745
1581,1581,300
1582,1582,9964
1583,1583,1909
1584,1584,2472
1585,1585,9707
1586,1586,5763
1587,1587,7171
1588,1588,5638
1589,1589,1476
1590,1590,7797
1591,1591,8635
1592,1592,5901
1593,1593,1954
1594,1594,3246
1595,1595,1840
1596,1596,7703
1597,1597,1982
1598,1598,3046
1599,1599,2258
1600,1600,4134
1601,1601,3196
1602,1602,8313
1603,1603,1833
1604,1604,5200
1605,1605,2593
1606,1606,5728
1607,1607,4643
1608,1608,4140
1609,1609,1567
1610,1610,5854
1611,1611,9181
1612,1612,4322
1613,1613,852
1614,1614,330
1615,1615,6734
1616,1616,5785
1617,1617,8187
1618,1618,1195
1619,1619,3352
1620,1620,8191
1621,1621,2001
1622,1622,2730
1623,1623,2240
1624,1624,4552
1625,1625,6787
1626,1626,4501
1627,1627,3505
1628,1628,5170
1629,1629,8851
1630,1630,5349
1631,1631,5022
1632,1632,9133
1633,1633,6911
1634,1634,1739
1635,1635,7302
1636,1636,3906
1637,1637,2967
1638,1638,2684
1639,1639,880
1640,1640,9791
1641,1641,6897
1642,1642,6240
1643,1643,8939
1644,1644,2807
1645,1645,7198
1646,1646,659
1647,1647,7250
1648,1648,6110
1649,1649,8211
1650,1650,3260
1651,1651,9443
1652,1652,2951
1653,1653,9271
1654,1654,8813
1655,1655,5015
1656,1656,4026
1657,1657,1441
1658,1658,8838
1659,1659,3085
1660,1660,3034
1661,1661,2081
1662,1662,1717
1663,1663,4979
1664,1664,3280
1665,1665,944
1666,1666,4306
1667,1667,8690
1668,1668,4119
1669,1669,1251
1670,1670,5073
1671,1671,4568
1672,1672,2972
1673,1673,1408
1674,1674,4030
1675,1675,7171
1676,1676,5357
1677,1677,7819
1678,1678,288
1679,1679,5638
1680,1680,8084
1681,1681,585
1682,1682,9847
1683,1683,6398
1684,1684,3145
1685,1685,3076
1686,1686,3433
1687,1687,6393
1688,1688,1194
1689,1689,6502
1690,1690,7578
1691,1691,558
1692,1692,1460
1693,1693,6358
1694,1694,6731
1695,1695,9938
1696,1696,6827
1697,1697,6187
1698,1698,827
1699,1699,337
1700,1700,1609
1701,1701,6048
1702,1702,3775
1703,1703,5171
1704,1704,7792
1705,1705,8939
1706,1706,8966
1707,1707,1771
1708,1708,7299
1709,1709,1287
1710,1710,7577
1711,1711,3582
1712,1712,2923
1713,1713,5791
1714,1714,4290
1715,1715,6806
1716,1716,6770
1717,1717,2275
1718,1718,8948
1719,1719,4453
1720,1720,4087
1721,1721,8944
1722,1722,8726
1723,1723,2250
1724,1724,7060
1725,1725,6660
1726,1726,5773
1727,1727,8911
1728,1728,8445
1729,1729,7258
1730,1730,4168
1731,1731,4782
1732,1732,3987
1733,1733,3428
1734,1734,196
1735,1735,2385
1736,1736,7481
1737,1737,7289
1738,1738,5913
1739,1739,3550
1740,1740,3488
1741,1741,4132
1742,1742,3191
1743,1743,196
1744,1744,910
1745,1745,615
1746,1746,6650
1747,1747,9186
1748,1748,4977
1749,1749,2224
1750,1750,2402
1751,1751,804
1752,1752,1845
1753,1753,6807
1754,1754,9633
1755,1755,7156
1756,1756,661
1757,1757,1213
1758,1758,5612
1759,1759,7921
1760,1760,6156
1761,1761,2040
1762,1762,6887
1763,1763,3337
1764,1764,7072
1765,1765,9977
1766,1766,618
1767,1767,2707
1768,1768,7552
1769,1769,789
1770,1770,7099
1771,1771,830
1772,1772,8794
1773,1773,2652
1774,1774,965
1775,1775,2349
1776,1776,6189
1777,1777,4609
1778,1778,8969
1779,1779,6803
1780,1780,6488
1781,1781,2734
1782,1782,7262
1783,1783,6066
1784,1784,350
1785,1785,506
1786,1786,3178
1787,1787,2003
1788,1788,2648
1789,1789,5569
1790,1790,2726
1791,1791,7762
1792,1792,5827
1793,1793,8313
